cnty_cd,county,lat,long,geometry,year,population,pct_pop_change,avg_commute_mins,pct_comm_change,traffic_growth_rate
111,Macon,36.4983882,-85.971322,"list(c(-86.216525, -86.205565269856, -86.081944, -85.975713174144, -85.873857, -85.7885565436139, -85.797033, -85.813885, -85.828026, -85.895732, -85.978893, -86.168261, -86.228434, -86.216525, 36.506975, 36.6392468703288, 36.633848, 36.6286377186817, 36.623642, 36.6217118590347, 36.610272, 36.499473, 36.411836, 36.420446, 36.426073, 36.444293, 36.487472, 36.506975))",2015-01-01,23076,0.685021161481747,NA,NA,6.336818776580456
111,Macon,36.4983882,-85.971322,"list(c(-86.216525, -86.205565269856, -86.081944, -85.975713174144, -85.873857, -85.7885565436139, -85.797033, -85.813885, -85.828026, -85.895732, -85.978893, -86.168261, -86.228434, -86.216525, 36.506975, 36.6392468703288, 36.633848, 36.6286377186817, 36.623642, 36.6217118590347, 36.610272, 36.499473, 36.411836, 36.420446, 36.426073, 36.444293, 36.487472, 36.506975))",2014-01-01,22919,1.2457481114988678,NA,NA,0.3759137422310081
111,Macon,36.4983882,-85.971322,"list(c(-86.216525, -86.205565269856, -86.081944, -85.975713174144, -85.873857, -85.7885565436139, -85.797033, -85.813885, -85.828026, -85.895732, -85.978893, -86.168261, -86.228434, -86.216525, 36.506975, 36.6392468703288, 36.633848, 36.6286377186817, 36.623642, 36.6217118590347, 36.610272, 36.499473, 36.411836, 36.420446, 36.426073, 36.444293, 36.487472, 36.506975))",2013-01-01,22637,0.6625755958733492,NA,NA,-0.8993557264157721
111,Macon,36.4983882,-85.971322,"list(c(-86.216525, -86.205565269856, -86.081944, -85.975713174144, -85.873857, -85.7885565436139, -85.797033, -85.813885, -85.828026, -85.895732, -85.978893, -86.168261, -86.228434, -86.216525, 36.506975, 36.6392468703288, 36.633848, 36.6286377186817, 36.623642, 36.6217118590347, 36.610272, 36.499473, 36.411836, 36.420446, 36.426073, 36.444293, 36.487472, 36.506975))",2012-01-01,22488,0.14696058784235966,NA,NA,-3.251265460675008
111,Macon,36.4983882,-85.971322,"list(c(-86.216525, -86.205565269856, -86.081944, -85.975713174144, -85.873857, -85.7885565436139, -85.797033, -85.813885, -85.828026, -85.895732, -85.978893, -86.168261, -86.228434, -86.216525, 36.506975, 36.6392468703288, 36.633848, 36.6286377186817, 36.623642, 36.6217118590347, 36.610272, 36.499473, 36.411836, 36.420446, 36.426073, 36.444293, 36.487472, 36.506975))",2011-01-01,22455,0.9803480685344201,NA,NA,-3.39897924596942
111,Macon,36.4983882,-85.971322,"list(c(-86.216525, -86.205565269856, -86.081944, -85.975713174144, -85.873857, -85.7885565436139, -85.797033, -85.813885, -85.828026, -85.895732, -85.978893, -86.168261, -86.228434, -86.216525, 36.506975, 36.6392468703288, 36.633848, 36.6286377186817, 36.623642, 36.6217118590347, 36.610272, 36.499473, 36.411836, 36.420446, 36.426073, 36.444293, 36.487472, 36.506975))",2010-01-01,22237,NA,NA,NA,4.8393496479052995
113,Madison,35.6479574,-88.864698,"list(c(-89.069544, -89.021364, -88.916181, -88.706811, -88.606862, -88.603575, -88.613611, -88.675867, -88.841607, -89.078876, -89.069544, 35.692679, 35.670953, 35.797307, 35.791075, 35.789354, 35.626084, 35.588089, 35.489163, 35.427826, 35.431428, 35.692679))",2018-01-01,97603,0.11488239940096179,19.3,-2.030456852791873,2.598450251406393
113,Madison,35.6479574,-88.864698,"list(c(-89.069544, -89.021364, -88.916181, -88.706811, -88.606862, -88.603575, -88.613611, -88.675867, -88.841607, -89.078876, -89.069544, 35.692679, 35.670953, 35.797307, 35.791075, 35.789354, 35.626084, 35.588089, 35.489163, 35.427826, 35.431428, 35.692679))",2017-01-01,97491,0.013336342559355785,19.7,7.065217391304346,3.65224364091894
113,Madison,35.6479574,-88.864698,"list(c(-89.069544, -89.021364, -88.916181, -88.706811, -88.606862, -88.603575, -88.613611, -88.675867, -88.841607, -89.078876, -89.069544, 35.692679, 35.670953, 35.797307, 35.791075, 35.789354, 35.626084, 35.588089, 35.489163, 35.427826, 35.431428, 35.692679))",2016-01-01,97478,-0.09326732876221433,18.4,-4.6632124352331665,-1.649565782493732
113,Madison,35.6479574,-88.864698,"list(c(-89.069544, -89.021364, -88.916181, -88.706811, -88.606862, -88.603575, -88.613611, -88.675867, -88.841607, -89.078876, -89.069544, 35.692679, 35.670953, 35.797307, 35.791075, 35.789354, 35.626084, 35.588089, 35.489163, 35.427826, 35.431428, 35.692679))",2015-01-01,97569,-0.5757433713086235,19.3,9.659090909090896,4.499501638413939
113,Madison,35.6479574,-88.864698,"list(c(-89.069544, -89.021364, -88.916181, -88.706811, -88.606862, -88.603575, -88.613611, -88.675867, -88.841607, -89.078876, -89.069544, 35.692679, 35.670953, 35.797307, 35.791075, 35.789354, 35.626084, 35.588089, 35.489163, 35.427826, 35.431428, 35.692679))",2014-01-01,98134,-0.6036665653803341,17.6,-2.7624309392265234,-1.106816766115813
113,Madison,35.6479574,-88.864698,"list(c(-89.069544, -89.021364, -88.916181, -88.706811, -88.606862, -88.603575, -88.613611, -88.675867, -88.841607, -89.078876, -89.069544, 35.692679, 35.670953, 35.797307, 35.791075, 35.789354, 35.626084, 35.588089, 35.489163, 35.427826, 35.431428, 35.692679))",2013-01-01,98730,0.22841480127913094,18.1,-6.217616580310881,1.686096971614472
113,Madison,35.6479574,-88.864698,"list(c(-89.069544, -89.021364, -88.916181, -88.706811, -88.606862, -88.603575, -88.613611, -88.675867, -88.841607, -89.078876, -89.069544, 35.692679, 35.670953, 35.797307, 35.791075, 35.789354, 35.626084, 35.588089, 35.489163, 35.427826, 35.431428, 35.692679))",2012-01-01,98505,0.4292239305085488,19.3,4.324324324324325,-2.3268928543712546
113,Madison,35.6479574,-88.864698,"list(c(-89.069544, -89.021364, -88.916181, -88.706811, -88.606862, -88.603575, -88.613611, -88.675867, -88.841607, -89.078876, -89.069544, 35.692679, 35.670953, 35.797307, 35.791075, 35.789354, 35.626084, 35.588089, 35.489163, 35.427826, 35.431428, 35.692679))",2011-01-01,98084,-0.16794064061720348,18.5,-1.0695187165775333,-0.9976797291244939
113,Madison,35.6479574,-88.864698,"list(c(-89.069544, -89.021364, -88.916181, -88.706811, -88.606862, -88.603575, -88.613611, -88.675867, -88.841607, -89.078876, -89.069544, 35.692679, 35.670953, 35.797307, 35.791075, 35.789354, 35.626084, 35.588089, 35.489163, 35.427826, 35.431428, 35.692679))",2010-01-01,98249,NA,18.7,NA,3.0230021292659934
115,Marion,35.0928512,-85.643487,"list(c(-85.873025, -85.740113, -85.709418, -85.558551, -85.403187, -85.387089, -85.365031, -85.4743388431343, -85.605165, -85.8639461118069, -85.863317, -85.873025, 35.223362, 35.215295, 35.289251, 35.319292, 35.223419, 35.147169, 35.072554, 34.9836733267911, 34.984678, 34.9870308587481, 35.208624, 35.223362))",2018-01-01,28598,0.6759135393930915,NA,NA,1.5181867507686464
115,Marion,35.0928512,-85.643487,"list(c(-85.873025, -85.740113, -85.709418, -85.558551, -85.403187, -85.387089, -85.365031, -85.4743388431343, -85.605165, -85.8639461118069, -85.863317, -85.873025, 35.223362, 35.215295, 35.289251, 35.319292, 35.223419, 35.147169, 35.072554, 34.9836733267911, 34.984678, 34.9870308587481, 35.208624, 35.223362))",2017-01-01,28406,0.0810344220131709,NA,NA,2.7890983692723825
115,Marion,35.0928512,-85.643487,"list(c(-85.873025, -85.740113, -85.709418, -85.558551, -85.403187, -85.387089, -85.365031, -85.4743388431343, -85.605165, -85.8639461118069, -85.863317, -85.873025, 35.223362, 35.215295, 35.289251, 35.319292, 35.223419, 35.147169, 35.072554, 34.9836733267911, 34.984678, 34.9870308587481, 35.208624, 35.223362))",2016-01-01,28383,-0.04930098249814607,NA,NA,-2.9708761096803222
115,Marion,35.0928512,-85.643487,"list(c(-85.873025, -85.740113, -85.709418, -85.558551, -85.403187, -85.387089, -85.365031, -85.4743388431343, -85.605165, -85.8639461118069, -85.863317, -85.873025, 35.223362, 35.215295, 35.289251, 35.319292, 35.223419, 35.147169, 35.072554, 34.9836733267911, 34.984678, 34.9870308587481, 35.208624, 35.223362))",2015-01-01,28397,-0.028164055624013695,NA,NA,5.154474179863438
115,Marion,35.0928512,-85.643487,"list(c(-85.873025, -85.740113, -85.709418, -85.558551, -85.403187, -85.387089, -85.365031, -85.4743388431343, -85.605165, -85.8639461118069, -85.863317, -85.873025, 35.223362, 35.215295, 35.289251, 35.319292, 35.223419, 35.147169, 35.072554, 34.9836733267911, 34.984678, 34.9870308587481, 35.208624, 35.223362))",2014-01-01,28405,0.2788957141848458,NA,NA,3.9434293773894797
115,Marion,35.0928512,-85.643487,"list(c(-85.873025, -85.740113, -85.709418, -85.558551, -85.403187, -85.387089, -85.365031, -85.4743388431343, -85.605165, -85.8639461118069, -85.863317, -85.873025, 35.223362, 35.215295, 35.289251, 35.319292, 35.223419, 35.147169, 35.072554, 34.9836733267911, 34.984678, 34.9870308587481, 35.208624, 35.223362))",2013-01-01,28326,0.3542832849146249,NA,NA,-2.172533928106266
115,Marion,35.0928512,-85.643487,"list(c(-85.873025, -85.740113, -85.709418, -85.558551, -85.403187, -85.387089, -85.365031, -85.4743388431343, -85.605165, -85.8639461118069, -85.863317, -85.873025, 35.223362, 35.215295, 35.289251, 35.319292, 35.223419, 35.147169, 35.072554, 34.9836733267911, 34.984678, 34.9870308587481, 35.208624, 35.223362))",2012-01-01,28226,0.4519733798355796,NA,NA,1.483090818729406
115,Marion,35.0928512,-85.643487,"list(c(-85.873025, -85.740113, -85.709418, -85.558551, -85.403187, -85.387089, -85.365031, -85.4743388431343, -85.605165, -85.8639461118069, -85.863317, -85.873025, 35.223362, 35.215295, 35.289251, 35.319292, 35.223419, 35.147169, 35.072554, 34.9836733267911, 34.984678, 34.9870308587481, 35.208624, 35.223362))",2011-01-01,28099,-0.42877391920623786,NA,NA,0.8461779190491406
115,Marion,35.0928512,-85.643487,"list(c(-85.873025, -85.740113, -85.709418, -85.558551, -85.403187, -85.387089, -85.365031, -85.4743388431343, -85.605165, -85.8639461118069, -85.863317, -85.873025, 35.223362, 35.215295, 35.289251, 35.319292, 35.223419, 35.147169, 35.072554, 34.9836733267911, 34.984678, 34.9870308587481, 35.208624, 35.223362))",2010-01-01,28220,NA,NA,NA,1.789808618704478
117,Marshall,35.4792517,-86.7818523,"list(c(-86.960804, -86.849573, -86.782016, -86.751651, -86.686193, -86.639436, -86.664164, -86.618572, -86.599478, -86.602613, -86.746899, -86.828301, -86.906451, -86.960804, 35.417021, 35.525515, 35.706595, 35.696447, 35.710051, 35.6859, 35.491771, 35.367401, 35.36495, 35.327013, 35.252878, 35.263677, 35.314075, 35.417021))",2018-01-01,33806,2.3803755299818263,NA,NA,3.7105436861040273
117,Marshall,35.4792517,-86.7818523,"list(c(-86.960804, -86.849573, -86.782016, -86.751651, -86.686193, -86.639436, -86.664164, -86.618572, -86.599478, -86.602613, -86.746899, -86.828301, -86.906451, -86.960804, 35.417021, 35.525515, 35.706595, 35.696447, 35.710051, 35.6859, 35.491771, 35.367401, 35.36495, 35.327013, 35.252878, 35.263677, 35.314075, 35.417021))",2017-01-01,33020,3.074761979085383,NA,NA,5.3443888663949695
117,Marshall,35.4792517,-86.7818523,"list(c(-86.960804, -86.849573, -86.782016, -86.751651, -86.686193, -86.639436, -86.664164, -86.618572, -86.599478, -86.602613, -86.746899, -86.828301, -86.906451, -86.960804, 35.417021, 35.525515, 35.706595, 35.696447, 35.710051, 35.6859, 35.491771, 35.367401, 35.36495, 35.327013, 35.252878, 35.263677, 35.314075, 35.417021))",2016-01-01,32035,1.4086736308958514,NA,NA,3.3972862923699267
117,Marshall,35.4792517,-86.7818523,"list(c(-86.960804, -86.849573, -86.782016, -86.751651, -86.686193, -86.639436, -86.664164, -86.618572, -86.599478, -86.602613, -86.746899, -86.828301, -86.906451, -86.960804, 35.417021, 35.525515, 35.706595, 35.696447, 35.710051, 35.6859, 35.491771, 35.367401, 35.36495, 35.327013, 35.252878, 35.263677, 35.314075, 35.417021))",2015-01-01,31590,0.9684533512321458,NA,NA,3.555060046764853
117,Marshall,35.4792517,-86.7818523,"list(c(-86.960804, -86.849573, -86.782016, -86.751651, -86.686193, -86.639436, -86.664164, -86.618572, -86.599478, -86.602613, -86.746899, -86.828301, -86.906451, -86.960804, 35.417021, 35.525515, 35.706595, 35.696447, 35.710051, 35.6859, 35.491771, 35.367401, 35.36495, 35.327013, 35.252878, 35.263677, 35.314075, 35.417021))",2014-01-01,31287,0.4720616570327518,NA,NA,3.8076742615955697
117,Marshall,35.4792517,-86.7818523,"list(c(-86.960804, -86.849573, -86.782016, -86.751651, -86.686193, -86.639436, -86.664164, -86.618572, -86.599478, -86.602613, -86.746899, -86.828301, -86.906451, -86.960804, 35.417021, 35.525515, 35.706595, 35.696447, 35.710051, 35.6859, 35.491771, 35.367401, 35.36495, 35.327013, 35.252878, 35.263677, 35.314075, 35.417021))",2013-01-01,31140,0.5456717574505277,NA,NA,0.8912885754239732
117,Marshall,35.4792517,-86.7818523,"list(c(-86.960804, -86.849573, -86.782016, -86.751651, -86.686193, -86.639436, -86.664164, -86.618572, -86.599478, -86.602613, -86.746899, -86.828301, -86.906451, -86.960804, 35.417021, 35.525515, 35.706595, 35.696447, 35.710051, 35.6859, 35.491771, 35.367401, 35.36495, 35.327013, 35.252878, 35.263677, 35.314075, 35.417021))",2012-01-01,30971,0.3987292531120401,NA,NA,0.1337421679321076
117,Marshall,35.4792517,-86.7818523,"list(c(-86.960804, -86.849573, -86.782016, -86.751651, -86.686193, -86.639436, -86.664164, -86.618572, -86.599478, -86.602613, -86.746899, -86.828301, -86.906451, -86.960804, 35.417021, 35.525515, 35.706595, 35.696447, 35.710051, 35.6859, 35.491771, 35.367401, 35.36495, 35.327013, 35.252878, 35.263677, 35.314075, 35.417021))",2011-01-01,30848,0.5246521328249765,NA,NA,0.16468201655231982
117,Marshall,35.4792517,-86.7818523,"list(c(-86.960804, -86.849573, -86.782016, -86.751651, -86.686193, -86.639436, -86.664164, -86.618572, -86.599478, -86.602613, -86.746899, -86.828301, -86.906451, -86.960804, 35.417021, 35.525515, 35.706595, 35.696447, 35.710051, 35.6859, 35.491771, 35.367401, 35.36495, 35.327013, 35.252878, 35.263677, 35.314075, 35.417021))",2010-01-01,30687,NA,NA,NA,-1.3322084019482736
119,Maury,35.6195242,-87.1422895,"list(c(-87.339232, -87.25561, -87.215099, -87.035681, -87.003959, -86.962471, -86.935719, -86.782016, -86.849573, -86.960804, -87.129112, -87.206578, -87.227932, -87.294534, -87.269432, -87.29719, -87.352305, -87.339232, 35.65911, 35.700516, 35.850651, 35.796213, 35.779028, 35.782883, 35.760659, 35.706595, 35.525515, 35.417021, 35.456019, 35.433207, 35.429332, 35.444676, 35.505851, 35.548422, 35.584621, 35.65911))",2018-01-01,94273,2.2073571343387055,29.7,4.577464788732399,2.928841762794415
119,Maury,35.6195242,-87.1422895,"list(c(-87.339232, -87.25561, -87.215099, -87.035681, -87.003959, -86.962471, -86.935719, -86.782016, -86.849573, -86.960804, -87.129112, -87.206578, -87.227932, -87.294534, -87.269432, -87.29719, -87.352305, -87.339232, 35.65911, 35.700516, 35.850651, 35.796213, 35.779028, 35.782883, 35.760659, 35.706595, 35.525515, 35.417021, 35.456019, 35.433207, 35.429332, 35.444676, 35.505851, 35.548422, 35.584621, 35.65911))",2017-01-01,92237,2.99365759971415,28.4,-5.0167224080267525,6.955613292165817
119,Maury,35.6195242,-87.1422895,"list(c(-87.339232, -87.25561, -87.215099, -87.035681, -87.003959, -86.962471, -86.935719, -86.782016, -86.849573, -86.960804, -87.129112, -87.206578, -87.227932, -87.294534, -87.269432, -87.29719, -87.352305, -87.339232, 35.65911, 35.700516, 35.850651, 35.796213, 35.779028, 35.782883, 35.760659, 35.706595, 35.525515, 35.417021, 35.456019, 35.433207, 35.429332, 35.444676, 35.505851, 35.548422, 35.584621, 35.65911))",2016-01-01,89556,2.437517872462114,29.9,0.6734006734006703,6.164979910922608
119,Maury,35.6195242,-87.1422895,"list(c(-87.339232, -87.25561, -87.215099, -87.035681, -87.003959, -86.962471, -86.935719, -86.782016, -86.849573, -86.960804, -87.129112, -87.206578, -87.227932, -87.294534, -87.269432, -87.29719, -87.352305, -87.339232, 35.65911, 35.700516, 35.850651, 35.796213, 35.779028, 35.782883, 35.760659, 35.706595, 35.525515, 35.417021, 35.456019, 35.433207, 35.429332, 35.444676, 35.505851, 35.548422, 35.584621, 35.65911))",2015-01-01,87425,2.3903775883069356,29.7,6.834532374100721,0.9761047599942508
119,Maury,35.6195242,-87.1422895,"list(c(-87.339232, -87.25561, -87.215099, -87.035681, -87.003959, -86.962471, -86.935719, -86.782016, -86.849573, -86.960804, -87.129112, -87.206578, -87.227932, -87.294534, -87.269432, -87.29719, -87.352305, -87.339232, 35.65911, 35.700516, 35.850651, 35.796213, 35.779028, 35.782883, 35.760659, 35.706595, 35.525515, 35.417021, 35.456019, 35.433207, 35.429332, 35.444676, 35.505851, 35.548422, 35.584621, 35.65911))",2014-01-01,85384,2.1119854576765684,27.8,-5.442176870748295,3.8467306046365435
119,Maury,35.6195242,-87.1422895,"list(c(-87.339232, -87.25561, -87.215099, -87.035681, -87.003959, -86.962471, -86.935719, -86.782016, -86.849573, -86.960804, -87.129112, -87.206578, -87.227932, -87.294534, -87.269432, -87.29719, -87.352305, -87.339232, 35.65911, 35.700516, 35.850651, 35.796213, 35.779028, 35.782883, 35.760659, 35.706595, 35.525515, 35.417021, 35.456019, 35.433207, 35.429332, 35.444676, 35.505851, 35.548422, 35.584621, 35.65911))",2013-01-01,83618,1.9060618617008362,29.4,-4.234527687296419,2.168174790869739
119,Maury,35.6195242,-87.1422895,"list(c(-87.339232, -87.25561, -87.215099, -87.035681, -87.003959, -86.962471, -86.935719, -86.782016, -86.849573, -86.960804, -87.129112, -87.206578, -87.227932, -87.294534, -87.269432, -87.29719, -87.352305, -87.339232, 35.65911, 35.700516, 35.850651, 35.796213, 35.779028, 35.782883, 35.760659, 35.706595, 35.525515, 35.417021, 35.456019, 35.433207, 35.429332, 35.444676, 35.505851, 35.548422, 35.584621, 35.65911))",2012-01-01,82054,0.6451771170640663,30.7,-1.2861736334405238,-1.4691599513824305
119,Maury,35.6195242,-87.1422895,"list(c(-87.339232, -87.25561, -87.215099, -87.035681, -87.003959, -86.962471, -86.935719, -86.782016, -86.849573, -86.960804, -87.129112, -87.206578, -87.227932, -87.294534, -87.269432, -87.29719, -87.352305, -87.339232, 35.65911, 35.700516, 35.850651, 35.796213, 35.779028, 35.782883, 35.760659, 35.706595, 35.525515, 35.417021, 35.456019, 35.433207, 35.429332, 35.444676, 35.505851, 35.548422, 35.584621, 35.65911))",2011-01-01,81528,0.4385748780367571,31.1,19.15708812260537,1.973376904708932
119,Maury,35.6195242,-87.1422895,"list(c(-87.339232, -87.25561, -87.215099, -87.035681, -87.003959, -86.962471, -86.935719, -86.782016, -86.849573, -86.960804, -87.129112, -87.206578, -87.227932, -87.294534, -87.269432, -87.29719, -87.352305, -87.339232, 35.65911, 35.700516, 35.850651, 35.796213, 35.779028, 35.782883, 35.760659, 35.706595, 35.525515, 35.417021, 35.456019, 35.433207, 35.429332, 35.444676, 35.505851, 35.548422, 35.584621, 35.65911))",2010-01-01,81172,NA,26.1,NA,1.2713630278846495
107,McMinn,35.4037048,-84.6479124,"list(c(-84.801147, -84.619865, -84.584472, -84.566934, -84.52585, -84.409226, -84.401025, -84.495529, -84.667398, -84.703607, -84.697838, -84.744441, -84.72314, -84.860164, -84.801147, 35.455181, 35.644651, 35.644424, 35.629773, 35.624186, 35.398378, 35.330374, 35.285472, 35.268041, 35.241043, 35.253173, 35.264223, 35.285471, 35.350074, 35.455181))",2018-01-01,53336,0.7651470782717107,NA,NA,6.088775167845168
107,McMinn,35.4037048,-84.6479124,"list(c(-84.801147, -84.619865, -84.584472, -84.566934, -84.52585, -84.409226, -84.401025, -84.495529, -84.667398, -84.703607, -84.697838, -84.744441, -84.72314, -84.860164, -84.801147, 35.455181, 35.644651, 35.644424, 35.629773, 35.624186, 35.398378, 35.330374, 35.285472, 35.268041, 35.241043, 35.253173, 35.264223, 35.285471, 35.350074, 35.455181))",2017-01-01,52931,0.43833017077798964,NA,NA,2.0149977874512506
